index,permno,ticker_symbol,coeff
153,14338,HLT,0.17513922943252616
154,14400,NWHM,0.17310251949822503
155,14401,OGS,0.17310251949822503
156,14406,ESI,0.17310254391945173
157,14414,SC,0.1731025624098091
158,14479,IBP,0.17412056844517199
159,14487,KN,0.17615838360921302
160,14490,NEWM,0.17513913616289084
161,14495,ATEN,0.17242411416399975
162,14502,CSLT,0.1741205491205491
163,14503,CBSO,0.17479955073940315
164,14504,QUOT,0.17310251949822503
165,14516,QTWO,0.1751391085380584
166,14521,TNET,0.17242411416399975
167,14541,SD,0.17446015746260524
168,14558,ALLY,0.17242411416399975
169,14567,GRUB,0.17310251949822503
170,14574,MC,0.17310254147732906
171,14579,PAYC,0.17208499561440738
172,14617,ARES,0.17446013826670104
173,14625,HRTG,0.17513922943252616
174,14632,DNOW,0.17446004864960477
