index,permno,ticker_symbol,coeff
0,10028,MINT,0.16901408450704225
1,10253,TUSA,0.17254353544434453
2,10308,TCTC,0.16901408450704225
3,12049,GORO,0.16901408450704225
4,12078,ELMD,0.16901408450704225
5,12452,INFU,0.16901408450704225
6,12527,IBIO,0.16901408450704225
7,12592,XTNT,0.17254353544434453
8,12789,AMPE,0.17254353544434453
9,12840,LODE,0.16901408450704225
10,13196,RLGT,0.17549493895978954
11,13769,AMSH,0.17549493895978954
12,13844,NSPR,0.17254353544434453
13,13976,AIRI,0.17254353544434453
14,14127,AAMC,0.16901408450704225
15,14133,NNVC,0.17254353544434453
16,14135,PED,0.17254353544434453
17,14137,REI,0.16901408450704225
18,14497,ATNM,0.16901408450704225
19,14523,XXII,0.16901408450704225
20,14636,SDPI,0.17254353544434453
21,14720,ENRJ,0.17254353544434453
22,15028,AINC,0.17254353544434453
23,15215,VNRX,0.17254353544434453
24,15254,ASPN,0.16901408450704225
25,15278,PZG,0.17254353544434453
26,15443,BPMX,0.17254353544434453
27,15590,UFAB,0.16901408450704225
28,15863,OCX,0.16901408450704225
29,15995,SENS,0.17195043049818343
30,16049,ZDGE,0.16901408450704225
31,16613,MTNB,0.16901408450704225
32,16622,TKAT,0.17254353544434453
33,16690,GDP,0.16901408450704225
34,16765,MYO,0.17254353544434453
35,16915,CTEK,0.16901408450704225
36,17017,NES,0.17254353544434453
37,17090,LGC,0.9655387853469963
38,17091,YCBD,0.17254353544434453
39,17103,ZOM,0.16901408450704225
40,17245,KLR,0.16901408450704225
41,17273,FTSI,0.1784816860183956
42,18217,AGE,0.17254353544434453
43,18419,CHAC,0.17254353544434453
44,18926,EQX,0.16901408450704225
45,19085,BRBS,0.1754882796183984
46,19149,ANVS,0.1754882796183984
47,19417,RCOR,0.1874713186533722
48,19515,POL,0.1839045150692661
49,19778,LSF,0.3056820624884643
50,19787,PTK,0.30178715980727205
51,22323,CPPC,0.17254353544434453
52,26650,CTLC,0.16901408450704225
53,29058,DAXR,0.17254353544434453
54,30509,CVR,0.17254353544434453
55,31691,ESP,0.17254353544434453
56,33849,LGL,0.17195043049818343
57,34936,NTIP,0.17254353544434453
58,36281,SAM,0.17254353544434453
59,42358,BRN,0.16901408450704225
60,44813,HIV,0.17254353544434453
61,46834,JOB,0.16901408450704225
62,49138,SIF,0.17195043049818343
63,50243,SVT,0.17254353544434453
64,54244,BDL,0.17254353544434453
65,58421,FRD,0.17254353544434453
66,60038,ACU,0.16901408450704225
67,60898,BOWL,0.16901408450704225
68,61487,AE,0.17254353544434453
69,65429,TPHS,0.17195043049818343
70,72119,INS,0.16901408450704225
71,72338,NHC,0.17254353544434453
72,74908,KRUG,0.16901408450704225
73,75069,IOR,0.17254353544434453
74,75754,DOCU,0.16901408450704225
75,76266,PARK,0.16901408450704225
76,76908,CTSC,0.17254353544434453
77,76963,NTN,0.16901408450704225
78,77235,WTT,0.16901408450704225
79,77393,LCTX,0.16901408450704225
80,77900,CPIA,0.16901408450704225
81,78066,NEOP,0.16901408450704225
82,78960,UAMY,0.16901408450704225
83,79066,MRA,0.16901408450704225
84,79573,USEC,0.17254353544434453
85,79702,PLTN,0.17254353544434453
86,80577,ARMP,0.17254353544434453
87,81124,MSN,0.17254353544434453
88,81190,VOLT,0.17254353544434453
89,81761,WONE,0.17254353544434453
90,82171,DIST,0.16901408450704225
91,82234,BTN,0.16901408450704225
92,82542,CCF,0.17254353544434453
93,82621,USOS,0.16901408450704225
94,82639,IMH,0.16901408450704225
95,82768,BDR,0.16901408450704225
96,83411,EPM,0.1754882796183984
97,83762,AIM,0.17254353544434453
98,84302,NILE,0.17254353544434453
99,84387,CMT,0.16901408450704225
100,84723,CXY,0.17195043049818343
101,85013,INTT,0.17254353544434453
102,85332,BHB,0.17254353544434453
103,85757,MTMT,0.17195043049818343
104,85903,CIX,0.16901408450704225
105,86080,PLX,0.16901408450704225
106,86098,WDPT,0.17254353544434453
107,86113,AWX,0.17254353544434453
108,86233,USU,0.17254353544434453
109,87437,DCU,0.16901408450704225
110,87471,TGC,0.17254353544434453
111,87658,EMA,0.14110879569457266
112,87832,APT,0.17254353544434453
113,88287,DLA,0.17254353544434453
114,88871,MCF,0.17254353544434453
115,88994,RVP,0.17254353544434453
116,89038,EVBN,0.17254353544434453
117,89597,FSI,0.16901408450704225
118,89857,MXC,0.16901408450704225
119,89948,CKX,0.17254353544434453
120,90077,IFMI,0.17254353544434453
121,90170,ONI,0.17254353544434453
122,90325,STXS,0.16901408450704225
123,90608,KOW,0.1754882796183984
124,91201,IGC,0.17254353544434453
125,91283,RAM,0.16901408450704225
126,91379,HGO,0.17254353544434453
127,91421,XPL,0.16901408450704225
128,91612,GSAT,0.16901408450704225
129,91627,ADK,0.17195043049818343
130,92130,TOVX,0.16901408450704225
131,92294,UEC,0.17254353544434453
132,92345,NBY,0.1754882796183984
133,92571,LEI,0.17254353544434453
134,92583,TRTC,0.16901408450704225
135,92601,NOG,0.16901408450704225
136,92619,GTE,0.16901408450704225
137,92797,MHH,0.17254353544434453
138,93012,ALN,0.16901408450704225
139,93016,CPHI,0.17254353544434453
140,93177,ONP,0.17254353544434453
141,93285,AUMN,0.17549493895978954
142,93371,CRMD,0.17254353544434453
